trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
2ce1d672,0.7212499976158142,0.7225000262260437,4.454851388931274,True,,,1.0,53b1ba61e9ff4e058d44d1b80c90b849,2022-09-03_17-16-49,1662225409.0,4.454851388931274,28847.0,b430368dd22d,172.17.0.2,4.454851388931274,0.0,1.0,0.0050029754638671875,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
2f43fa3a,0.9987499713897705,1.0,6.847425699234009,True,,,1.0,586af6f30ef34dba8d7add057dae3ec9,2022-09-03_17-17-00,1662225420.0,6.847425699234009,29111.0,b430368dd22d,172.17.0.2,6.847425699234009,0.0,1.0,0.004703521728515625,"2_act1=elu,act2=elu,batch_size=16,bi1=zeros,bi2=zeros,epochs=5,ki1=zeros,ki2=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=0",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,elu,elu,5.0,0.0,0.0
32215216,,,,,,,,2d9cfbface8645c38b5551fe05c6c7cb,2022-09-03_17-17-04,1662225424.0,,29396.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,10.0,1.0,1.0
38b02350,0.9956250190734863,0.9950000047683716,6.4651572704315186,True,,,1.0,8a221e4d9eb54911975567ca127cb48e,2022-09-03_17-17-17,1662225437.0,6.4651572704315186,29621.0,b430368dd22d,172.17.0.2,6.4651572704315186,0.0,1.0,0.004554271697998047,"4_act1=hard_sigmoid,act2=hard_sigmoid,batch_size=64,bi1=random_normal,bi2=glorot_uniform,epochs=13,ki1=glorot_uniform,ki2=he_normal,layer1=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,he_normal,random_normal,glorot_uniform,hard_sigmoid,hard_sigmoid,13.0,2.0,0.0
3cdc4daa,,,,,,,,e175b9e9b9e24578a774b200c9bb7a89,2022-09-03_17-17-22,1662225442.0,,29857.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,selu,selu,7.0,0.0,2.0
436b1732,0.4937500059604645,0.4950000047683716,4.762956380844116,True,,,1.0,d2395c98c7fc4fc0b27510a8f9661bbf,2022-09-03_17-17-34,1662225454.0,4.762956380844116,30082.0,b430368dd22d,172.17.0.2,4.762956380844116,0.0,1.0,0.004318952560424805,"6_act1=exponential,act2=tanh,batch_size=256,bi1=random_uniform,bi2=he_normal,epochs=14,ki1=random_uniform,ki2=constant,layer1=1,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=1",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,exponential,tanh,14.0,1.0,1.0
48300fe8,0.5062500238418579,0.5049999952316284,8.072866439819336,True,,,1.0,ee165a414e2f4cedabcfb72bf6d51221,2022-09-03_17-17-47,1662225467.0,8.072866439819336,30323.0,b430368dd22d,172.17.0.2,8.072866439819336,0.0,1.0,0.004881620407104492,"7_act1=softsign,act2=softmax,batch_size=32,bi1=he_normal,bi2=random_uniform,epochs=8,ki1=he_normal,ki2=glorot_normal,layer1=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=2",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,softsign,softmax,8.0,2.0,2.0
4d8d51e4,0.5062500238418579,0.5049999952316284,3.720362901687622,True,,,1.0,25c48231165d4cad974386d92e262c20,2022-09-03_17-17-54,1662225474.0,3.720362901687622,30558.0,b430368dd22d,172.17.0.2,3.720362901687622,0.0,1.0,0.004352092742919922,"8_act1=softmax,act2=softsign,batch_size=512,bi1=constant,bi2=constant,epochs=6,ki1=glorot_normal,ki2=lecun_normal,layer1=0,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=1",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,softmax,softsign,6.0,1.0,0.0
54b460e8,0.4937500059604645,0.4950000047683716,6.59293794631958,True,,,1.0,3d7c30cb3f9f4b379ff56526065b65f5,2022-09-03_17-18-05,1662225485.0,6.59293794631958,30768.0,b430368dd22d,172.17.0.2,6.59293794631958,0.0,1.0,0.0045642852783203125,"9_act1=tanh,act2=exponential,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,epochs=11,ki1=constant,ki2=truncated_normal,layer1=1,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=0",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,tanh,exponential,11.0,0.0,1.0
5979873e,0.4937500059604645,0.4950000047683716,4.765092849731445,True,,,1.0,8e59d836291a486581c01d62c0cec051,2022-09-03_17-18-14,1662225494.0,4.765092849731445,30956.0,b430368dd22d,172.17.0.2,4.765092849731445,0.0,1.0,0.004716634750366211,"10_act1=exponential,act2=softplus,batch_size=200,bi1=truncated_normal,bi2=lecun_normal,epochs=13,ki1=lecun_uniform,ki2=random_uniform,layer1=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=0",squared_hinge,200.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,exponential,softplus,13.0,0.0,2.0
