trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
ea440686,0.012500000186264515,0.05000000074505806,8.4166738986969,True,,,1.0,44c6a6b1660d40f591c7848ef30cbdb8,2022-09-11_16-15-26,1662912926.0,8.4166738986969,536.0,b430368dd22d,172.17.0.2,8.4166738986969,0.0,1.0,0.0045778751373291016,"1_act1=relu,act2=relu,act3=None,batch_size=50,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=mean_squared_error,lr=0.0100,optimizer=sgd,unit1=200,unit2=45",mean_squared_error,50.0,sgd,0.01,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,,20.0,200.0,45.0,1.0
ed33d1f0,0.0,0.05000000074505806,38.62408113479614,True,,,1.0,1897e903f5da4d0b87f80ba0e10a0d7a,2022-09-11_16-16-10,1662912970.0,38.62408113479614,908.0,b430368dd22d,172.17.0.2,38.62408113479614,0.0,1.0,0.004166841506958008,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=32,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=100,unit2=22",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,32.0,100.0,22.0,0.0
f27dfafa,,,,,,,,c75cd8bc6d804a0fa1ce71bdb712c148,2022-09-11_16-16-15,1662912975.0,,1438.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,tanh,12.0,200.0,45.0,1.0
0cb8e5a6,0.0,0.05000000074505806,19.104807138442993,True,,,1.0,1dbbcec2bd6e4723865527713564fa4b,2022-09-11_16-16-41,1662913001.0,19.104807138442993,1670.0,b430368dd22d,172.17.0.2,19.104807138442993,0.0,1.0,0.0048754215240478516,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=softplus,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=41,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=400,unit2=22",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,softplus,41.0,400.0,22.0,2.0
10e503a8,0.0,0.05000000074505806,5.162489414215088,True,,,1.0,1fd7a4d7ed964eafb729e8dcce200128,2022-09-11_16-16-51,1662913011.0,5.162489414215088,2079.0,b430368dd22d,172.17.0.2,5.162489414215088,0.0,1.0,0.005548715591430664,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=20,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit1=100,unit2=90",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,20.0,100.0,90.0,0.0
1f3347ee,0.0,0.05000000074505806,5.389276742935181,True,,,1.0,915ec44c7c4742d8a0d94708f0634b0c,2022-09-11_16-17-01,1662913021.0,5.389276742935181,2483.0,b430368dd22d,172.17.0.2,5.389276742935181,0.0,1.0,0.004693746566772461,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=15,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer2=1,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=200,unit2=90",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,15.0,200.0,90.0,1.0
25295012,0.0,0.05000000074505806,8.479205846786499,True,,,1.0,7d955262981d4b008be98f5c9bd6f14b,2022-09-11_16-17-15,1662913035.0,8.479205846786499,2810.0,b430368dd22d,172.17.0.2,8.479205846786499,0.0,1.0,0.0050046443939208984,"7_act1=softsign,act2=exponential,act3=linear,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=7,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer2=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=400,unit2=45",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,linear,7.0,400.0,45.0,2.0
2bb80cd4,0.012500000186264515,0.0,6.017768621444702,True,,,1.0,d00c714fc8db490a8a01603b679778ce,2022-09-11_16-17-27,1662913047.0,6.017768621444702,3273.0,b430368dd22d,172.17.0.2,6.017768621444702,0.0,1.0,0.004970550537109375,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=512,bi1=constant,bi2=constant,bi3=random_uniform,epochs=53,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=200,unit2=45",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,53.0,200.0,45.0,1.0
3410d12c,0.0,0.05000000074505806,7.544662714004517,True,,,1.0,87d25330b255485b804305fa70873aea,2022-09-11_16-17-39,1662913059.0,7.544662714004517,3712.0,b430368dd22d,172.17.0.2,7.544662714004517,0.0,1.0,0.0048084259033203125,"9_act1=tanh,act2=softmax,act3=sigmoid,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=9,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=100,unit2=22",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,sigmoid,9.0,100.0,22.0,0.0
3a9f32b8,0.012500000186264515,0.05000000074505806,13.6369469165802,True,,,1.0,3a4ec8397b80455d9b8897f2c5904fe9,2022-09-11_16-17-59,1662913079.0,13.6369469165802,4144.0,b430368dd22d,172.17.0.2,13.6369469165802,0.0,1.0,0.005372047424316406,"10_act1=sigmoid,act2=softmax,act3=linear,batch_size=50,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=25,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=400,unit2=90",squared_hinge,50.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,linear,25.0,400.0,90.0,2.0
