trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
30609e0e,0.5181249976158142,0.5149999856948853,4.34822678565979,True,,,1.0,90ae93c23ee9459597dcacc7d27a4aa0,2022-09-20_09-40-06,1663666806.0,4.34822678565979,30717.0,b430368dd22d,172.17.0.2,4.34822678565979,0.0,1.0,0.0055828094482421875,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
32e0b376,,,,,,,,bf2ed50a39ce46ceb0d01ae785cf6f7f,2022-09-20_09-40-11,1663666811.0,,31109.0,b430368dd22d,172.17.0.2,,,,,,poisson,200.0,rmsprop,6.096277226332578,random_normal,lecun_normal,glorot_uniform,orthogonal,softplus,selu,8.0,0.0,0.0
36083b5a,,,,,,,,5896ba2c95434b878ca9248880379958,2022-09-20_09-40-18,1663666818.0,,31461.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,128.0,adam,2.206834779968091,lecun_uniform,lecun_normal,orthogonal,glorot_uniform,exponential,selu,14.0,2.0,2.0
3a345510,0.5062500238418579,0.5049999952316284,5.24692702293396,True,,,1.0,348d525db47543d6a50132a231c7e76c,2022-09-20_09-40-30,1663666830.0,5.24692702293396,31634.0,b430368dd22d,172.17.0.2,5.24692702293396,0.0,1.0,0.00652313232421875,"4_act1=exponential,act2=tanh,batch_size=256,bi1=constant,bi2=constant,epochs=20,ki1=constant,ki2=ones,layer1=0,loss=categorical_hinge,lr=4.2371,optimizer=adam,unit1=0",categorical_hinge,256.0,adam,4.23707369395377,constant,ones,constant,constant,exponential,tanh,20.0,0.0,0.0
3e609144,0.9706249833106995,0.9599999785423279,5.509639501571655,True,,,1.0,cccdae196248467ba20e3793433357ac,2022-09-20_09-40-40,1663666840.0,5.509639501571655,32005.0,b430368dd22d,172.17.0.2,5.509639501571655,0.0,1.0,0.005373239517211914,"5_act1=exponential,act2=softmax,batch_size=128,bi1=constant,bi2=truncated_normal,epochs=8,ki1=random_normal,ki2=normal,layer1=0,loss=categorical_hinge,lr=8.5746,optimizer=rmsprop,unit1=1",categorical_hinge,128.0,rmsprop,8.57455652582959,random_normal,normal,constant,truncated_normal,exponential,softmax,8.0,1.0,0.0
445686b2,0.4937500059604645,0.4950000047683716,5.455374002456665,True,,,1.0,9ba2fd0e45064cebae5804dc1c202732,2022-09-20_09-40-50,1663666850.0,5.455374002456665,32404.0,b430368dd22d,172.17.0.2,5.455374002456665,0.0,1.0,0.004883527755737305,"6_act1=linear,act2=selu,batch_size=128,bi1=lecun_uniform,bi2=lecun_uniform,epochs=7,ki1=truncated_normal,ki2=truncated_normal,layer1=2,loss=mean_absolute_percentage_error,lr=5.4524,optimizer=adadelta,unit1=2",mean_absolute_percentage_error,128.0,adadelta,5.452397190112013,truncated_normal,truncated_normal,lecun_uniform,lecun_uniform,linear,selu,7.0,2.0,2.0
4a4ccd9c,0.4937500059604645,0.4950000047683716,3.9510231018066406,True,,,1.0,c6ed7da95caa498aa627088c4e0d9c6f,2022-09-20_09-40-58,1663666858.0,3.9510231018066406,32781.0,b430368dd22d,172.17.0.2,3.9510231018066406,0.0,1.0,0.004194498062133789,"7_act1=linear,act2=linear,batch_size=200,bi1=random_normal,bi2=glorot_normal,epochs=5,ki1=he_normal,ki2=glorot_uniform,layer1=0,loss=categorical_crossentropy,lr=5.0149,optimizer=nadam,unit1=0",categorical_crossentropy,200.0,nadam,5.014888313701585,he_normal,glorot_uniform,random_normal,glorot_normal,linear,linear,5.0,0.0,0.0
50430658,,,,,,,,15c0990cb65f4d2db3eb84e212a22a8b,2022-09-20_09-41-04,1663666864.0,,33155.0,b430368dd22d,172.17.0.2,,,,,,logcosh,512.0,rmsprop,2.86053453357894,lecun_uniform,truncated_normal,lecun_normal,orthogonal,linear,softplus,8.0,0.0,0.0
55a095ac,,,,,,,,8b1039d8226b481b948f97eebf727530,2022-09-20_09-41-10,1663666870.0,,33371.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,32.0,sgd,4.559635000878562,truncated_normal,he_uniform,orthogonal,lecun_uniform,sigmoid,linear,14.0,1.0,1.0
59cc9aea,0.4937500059604645,0.4950000047683716,3.7753467559814453,True,,,1.0,3e77cb23f74f4a3bab8b5f2ebf5b6291,2022-09-20_09-41-21,1663666881.0,3.7753467559814453,33725.0,b430368dd22d,172.17.0.2,3.7753467559814453,0.0,1.0,0.005144834518432617,"10_act1=selu,act2=softsign,batch_size=256,bi1=he_uniform,bi2=random_uniform,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,layer1=1,loss=squared_hinge,lr=0.1470,optimizer=sgd,unit1=0",squared_hinge,256.0,sgd,0.14700223106230467,glorot_uniform,glorot_uniform,he_uniform,random_uniform,selu,softsign,5.0,0.0,1.0
5df9388a,1.0,1.0,13.813648223876953,True,,,1.0,fd254d9630c14d2b9c41e83d753e7674,2022-09-20_09-41-39,1663666899.0,13.813648223876953,34074.0,b430368dd22d,172.17.0.2,13.813648223876953,0.0,1.0,0.0048525333404541016,"11_act1=softsign,act2=exponential,batch_size=16,bi1=zeros,bi2=random_uniform,epochs=10,ki1=random_uniform,ki2=normal,layer1=2,loss=binary_crossentropy,lr=3.5109,optimizer=adagrad,unit1=1",binary_crossentropy,16.0,adagrad,3.510855819327542,random_uniform,normal,zeros,random_uniform,softsign,exponential,10.0,1.0,2.0
62be7d1c,0.987500011920929,0.9825000166893005,4.427968263626099,True,,,1.0,c335bd5a61ec4a7d94ee51a219a3d4ca,2022-09-20_09-41-49,1663666909.0,4.427968263626099,34711.0,b430368dd22d,172.17.0.2,4.427968263626099,0.0,1.0,0.004876375198364258,"12_act1=softplus,act2=linear,batch_size=64,bi1=lecun_uniform,bi2=random_normal,epochs=4,ki1=zeros,ki2=he_normal,layer1=0,loss=categorical_hinge,lr=0.2655,optimizer=adam,unit1=2",categorical_hinge,64.0,adam,0.2655190637044591,zeros,he_normal,lecun_uniform,random_normal,softplus,linear,4.0,2.0,0.0
6e115054,,,,,,,,84af0823588148538bd65fd2b5aa92cb,2022-09-20_09-41-54,1663666914.0,,35142.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,128.0,adagrad,2.143207705194549,orthogonal,ones,random_normal,he_uniform,tanh,hard_sigmoid,10.0,1.0,2.0
736f2df0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
