trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
9facd_00000,0.0,0.0,128.42260456085205,True,,,1.0,a734041c7f244ec9b44673205e9a4d32,2022-09-08_02-35-42,1662604542.0,128.42260456085205,19599.0,83e87206dee1,172.17.0.3,128.42260456085205,0.0,1.0,0.004425525665283203,0,mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
9facd_00001,0.0,0.0,70.81100702285767,True,,,1.0,0d90782ae03642d5beadcd3763b8c3ef,2022-09-08_02-36-57,1662604617.0,70.81100702285767,19824.0,83e87206dee1,172.17.0.3,70.81100702285767,0.0,1.0,0.0046825408935546875,"1_act1=elu,act2=linear,act3=hard_sigmoid,batch_size=32,bi1=random_uniform,bi2=zeros,bi3=zeros,epochs=10,ki1=glorot_uniform,ki2=zeros,ki3=orthogonal,layer1=0,layer2=2,loss=squared_hinge,lr=6.7890,optimizer=sgd,unit1=6,unit2=1",squared_hinge,32.0,sgd,6.788977571880681,glorot_uniform,zeros,orthogonal,random_uniform,zeros,zeros,elu,linear,hard_sigmoid,10.0,6.0,1.0,0.0,2.0
9facd_00002,0.0,0.0,30.11401343345642,True,,,1.0,c1c05295388246b9a5a6d9a5899da667,2022-09-08_02-37-31,1662604651.0,30.11401343345642,20037.0,83e87206dee1,172.17.0.3,30.11401343345642,0.0,1.0,0.004812479019165039,"2_act1=relu,act2=hard_sigmoid,act3=selu,batch_size=128,bi1=zeros,bi2=he_uniform,bi3=glorot_normal,epochs=10,ki1=glorot_normal,ki2=lecun_uniform,ki3=lecun_uniform,layer1=2,layer2=1,loss=sparse_categorical_crossentropy,lr=7.3132,optimizer=sgd,unit1=3,unit2=1",sparse_categorical_crossentropy,128.0,sgd,7.313165465716444,glorot_normal,lecun_uniform,lecun_uniform,zeros,he_uniform,glorot_normal,relu,hard_sigmoid,selu,10.0,3.0,1.0,2.0,1.0
9facd_00003,0.0,0.0,110.89945483207703,True,,,1.0,974037ea8ff24207b644f8e1ddaef52c,2022-09-08_02-39-27,1662604767.0,110.89945483207703,20266.0,83e87206dee1,172.17.0.3,110.89945483207703,0.0,1.0,0.004464626312255859,"3_act1=softmax,act2=selu,act3=softmax,batch_size=64,bi1=random_uniform,bi2=glorot_normal,bi3=lecun_uniform,epochs=24,ki1=he_uniform,ki2=constant,ki3=he_normal,layer1=2,layer2=0,loss=poisson,lr=8.5497,optimizer=adagrad,unit1=3,unit2=2",poisson,64.0,adagrad,8.549740340640724,he_uniform,constant,he_normal,random_uniform,glorot_normal,lecun_uniform,softmax,selu,softmax,24.0,3.0,2.0,2.0,0.0
9facd_00004,0.0,0.0,36.933974504470825,True,,,1.0,4aed9bc1fa8e47709ed8afc785c21615,2022-09-08_02-40-08,1662604808.0,36.933974504470825,20540.0,83e87206dee1,172.17.0.3,36.933974504470825,0.0,1.0,0.0046312808990478516,"4_act1=relu,act2=softplus,act3=linear,batch_size=128,bi1=ones,bi2=ones,bi3=he_uniform,epochs=10,ki1=glorot_normal,ki2=zeros,ki3=he_uniform,layer1=1,layer2=1,loss=logcosh,lr=0.6656,optimizer=nadam,unit1=6,unit2=4",logcosh,128.0,nadam,0.6656482125775007,glorot_normal,zeros,he_uniform,ones,ones,he_uniform,relu,softplus,linear,10.0,6.0,4.0,1.0,1.0
9facd_00005,0.0,0.0,192.90289735794067,True,,,1.0,93a9359abeb24e2a8213f94f6282252e,2022-09-08_02-43-25,1662605005.0,192.90289735794067,20745.0,83e87206dee1,172.17.0.3,192.90289735794067,0.0,1.0,0.004714012145996094,"5_act1=linear,act2=linear,act3=softmax,batch_size=64,bi1=he_normal,bi2=glorot_uniform,bi3=he_normal,epochs=37,ki1=he_normal,ki2=lecun_normal,ki3=random_normal,layer1=1,layer2=0,loss=logcosh,lr=3.6957,optimizer=nadam,unit1=1,unit2=4",logcosh,64.0,nadam,3.6957426246935325,he_normal,lecun_normal,random_normal,he_normal,glorot_uniform,he_normal,linear,linear,softmax,37.0,1.0,4.0,1.0,0.0
9facd_00006,,,,,,,,11658d4eacb646a89792852b61724bbf,2022-09-08_02-43-29,1662605009.0,,21035.0,83e87206dee1,172.17.0.3,,,,,,logcosh,16.0,adadelta,7.665150728810798,glorot_uniform,glorot_uniform,random_uniform,he_uniform,orthogonal,glorot_uniform,softplus,elu,selu,46.0,6.0,1.0,2.0,2.0
9facd_00007,,,,,,,,154b6e32e72c4e6684e0ec828ce9b75b,2022-09-08_02-43-38,1662605018.0,,21226.0,83e87206dee1,172.17.0.3,,,,,,kullback_leibler_divergence,16.0,nadam,8.904095281783768,he_uniform,glorot_uniform,zeros,orthogonal,constant,random_uniform,exponential,softplus,exponential,46.0,1.0,2.0,1.0,1.0
9facd_00008,0.0,0.0,286.29364800453186,True,,,1.0,3603fe1e0a724dde83131dae7eca2904,2022-09-08_02-48-33,1662605313.0,286.29364800453186,21418.0,83e87206dee1,172.17.0.3,286.29364800453186,0.0,1.0,0.004800319671630859,"8_act1=linear,act2=softmax,act3=exponential,batch_size=32,bi1=he_normal,bi2=glorot_normal,bi3=lecun_uniform,epochs=37,ki1=truncated_normal,ki2=lecun_uniform,ki3=lecun_uniform,layer1=1,layer2=2,loss=kullback_leibler_divergence,lr=7.1640,optimizer=adam,unit1=3,unit2=2",kullback_leibler_divergence,32.0,adam,7.163971403183878,truncated_normal,lecun_uniform,lecun_uniform,he_normal,glorot_normal,lecun_uniform,linear,softmax,exponential,37.0,3.0,2.0,1.0,2.0
9facd_00009,0.0,0.0,107.11998510360718,True,,,1.0,ce27d840ae8a4d02a5b77c53e8fbaf0a,2022-09-08_02-50-24,1662605424.0,107.11998510360718,21710.0,83e87206dee1,172.17.0.3,107.11998510360718,0.0,1.0,0.004767656326293945,"9_act1=elu,act2=softsign,act3=exponential,batch_size=32,bi1=constant,bi2=truncated_normal,bi3=constant,epochs=13,ki1=uniform,ki2=truncated_normal,ki3=glorot_normal,layer1=1,layer2=2,loss=sparse_categorical_crossentropy,lr=7.9624,optimizer=adamax,unit1=6,unit2=2",sparse_categorical_crossentropy,32.0,adamax,7.9624147091722355,uniform,truncated_normal,glorot_normal,constant,truncated_normal,constant,elu,softsign,exponential,13.0,6.0,2.0,1.0,2.0
9facd_00010,0.0,0.0,125.36439251899719,True,,,1.0,2bbc706198b7480a8c7bb0b4135dd91d,2022-09-08_02-52-33,1662605553.0,125.36439251899719,21930.0,83e87206dee1,172.17.0.3,125.36439251899719,0.0,1.0,0.004752159118652344,"10_act1=elu,act2=sigmoid,act3=elu,batch_size=128,bi1=random_uniform,bi2=random_normal,bi3=lecun_normal,epochs=46,ki1=lecun_uniform,ki2=random_normal,ki3=glorot_uniform,layer1=1,layer2=0,loss=squared_hinge,lr=9.8331,optimizer=nadam,unit1=6,unit2=2",squared_hinge,128.0,nadam,9.833056584879017,lecun_uniform,random_normal,glorot_uniform,random_uniform,random_normal,lecun_normal,elu,sigmoid,elu,46.0,6.0,2.0,1.0,0.0
9facd_00011,0.0,0.0,123.62885427474976,True,,,1.0,02800c5d1057428f96bfc7d8eb77ecb5,2022-09-08_02-54-42,1662605682.0,123.62885427474976,22152.0,83e87206dee1,172.17.0.3,123.62885427474976,0.0,1.0,0.004549503326416016,"11_act1=linear,act2=sigmoid,act3=sigmoid,batch_size=64,bi1=truncated_normal,bi2=glorot_normal,bi3=lecun_uniform,epochs=20,ki1=lecun_uniform,ki2=uniform,ki3=ones,layer1=1,layer2=1,loss=squared_hinge,lr=5.5734,optimizer=nadam,unit1=1,unit2=2",squared_hinge,64.0,nadam,5.573372138392911,lecun_uniform,uniform,ones,truncated_normal,glorot_normal,lecun_uniform,linear,sigmoid,sigmoid,20.0,1.0,2.0,1.0,1.0
9facd_00012,0.0,0.0,41.16785383224487,True,,,1.0,d93802dc021141a89e141b6bab5f7b5e,2022-09-08_02-55-27,1662605727.0,41.16785383224487,22413.0,83e87206dee1,172.17.0.3,41.16785383224487,0.0,1.0,0.004433393478393555,"12_act1=linear,act2=exponential,act3=selu,batch_size=64,bi1=lecun_normal,bi2=he_normal,bi3=he_uniform,epochs=10,ki1=truncated_normal,ki2=he_normal,ki3=random_normal,layer1=0,layer2=0,loss=logcosh,lr=5.7670,optimizer=sgd,unit1=6,unit2=4",logcosh,64.0,sgd,5.767024411875165,truncated_normal,he_normal,random_normal,lecun_normal,he_normal,he_uniform,linear,exponential,selu,10.0,6.0,4.0,0.0,0.0
