parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
61	226	[0.5, 0.55, 0.56, 0.55, 0.55, 0.56, 0.54, 0.54, 0.54, 0.53]	[0.57, 0.58, 0.58, 0.57, 0.57, 0.57, 0.58, 0.57, 0.55, 0.57]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=256,unit2=128	False
61	189	[0.5, 0.55, 0.56, 0.55, 0.55, 0.56, 0.54, 0.54, 0.54, 0.53]	[0.53, 0.57, 0.56, 0.57, 0.57, 0.58, 0.54, 0.56, 0.53, 0.58]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
61	204	[0.5, 0.55, 0.56, 0.55, 0.55, 0.56, 0.54, 0.54, 0.54, 0.53]	[0.55, 0.55, 0.57, 0.54, 0.54, 0.54, 0.56, 0.56, 0.57, 0.55]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=he_normal,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
61	205	[0.5, 0.55, 0.56, 0.55, 0.55, 0.56, 0.54, 0.54, 0.54, 0.53]	[0.52, 0.56, 0.57, 0.57, 0.55, 0.55, 0.56, 0.54, 0.57, 0.54]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=glorot_normal,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
61	203	[0.5, 0.55, 0.56, 0.55, 0.55, 0.56, 0.54, 0.54, 0.54, 0.53]	[0.54, 0.56, 0.55, 0.54, 0.55, 0.56, 0.54, 0.55, 0.56, 0.57]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
60	305	[0.54, 0.53, 0.54, 0.54, 0.52, 0.54, 0.56, 0.56, 0.53, 0.55]	[0.59, 0.58, 0.58, 0.6, 0.56, 0.55, 0.57, 0.58, 0.6, 0.59]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=256,unit2=128	False
60	327	[0.54, 0.53, 0.54, 0.54, 0.52, 0.54, 0.56, 0.56, 0.53, 0.55]	[0.58, 0.58, 0.54, 0.57, 0.56, 0.58, 0.57, 0.58, 0.55, 0.54]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=0,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
60	260	[0.54, 0.53, 0.54, 0.54, 0.52, 0.54, 0.56, 0.56, 0.53, 0.55]	[0.57, 0.52, 0.54, 0.55, 0.59, 0.57, 0.56, 0.54, 0.58, 0.57]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=exponential,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
60	280	[0.54, 0.53, 0.54, 0.54, 0.52, 0.54, 0.56, 0.56, 0.53, 0.55]	[0.53, 0.56, 0.56, 0.56, 0.55, 0.57, 0.55, 0.57, 0.57, 0.55]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=he_normal,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
60	286	[0.54, 0.53, 0.54, 0.54, 0.52, 0.54, 0.56, 0.56, 0.53, 0.55]	[0.53, 0.59, 0.55, 0.56, 0.55, 0.57, 0.58, 0.53, 0.54, 0.57]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=he_normal,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
19	406	[0.52, 0.53, 0.52, 0.56, 0.54, 0.54, 0.53, 0.53, 0.54, 0.55]	[0.57, 0.56, 0.56, 0.55, 0.54, 0.58, 0.53, 0.55, 0.56, 0.59]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=0,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
19	381	[0.52, 0.53, 0.52, 0.56, 0.54, 0.54, 0.53, 0.53, 0.54, 0.55]	[0.56, 0.57, 0.54, 0.58, 0.54, 0.56, 0.53, 0.55, 0.56, 0.59]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=256,unit2=128	False
19	379	[0.52, 0.53, 0.52, 0.56, 0.54, 0.54, 0.53, 0.53, 0.54, 0.55]	[0.55, 0.55, 0.53, 0.54, 0.54, 0.56, 0.54, 0.56, 0.56, 0.56]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=random_normal,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
19	360	[0.52, 0.53, 0.52, 0.56, 0.54, 0.54, 0.53, 0.53, 0.54, 0.55]	[0.55, 0.52, 0.53, 0.52, 0.56, 0.54, 0.57, 0.58, 0.56, 0.55]	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	act1=relu,act2=relu,act3=relu,act4=relu,act5=relu,act6=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=glorot_normal,bi4=zeros,bi5=zeros,bi6=zeros,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,ki5=glorot_uniform,ki6=glorot_uniform,layer1=1,layer2=1,loss=sparse_categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256,unit2=128	False
