parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
56	182	[0.71, 0.72, 0.73, 0.72, 0.71, 0.74, 0.72, 0.69, 0.71, 0.72]	[0.74, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.74]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
56	178	[0.71, 0.72, 0.73, 0.72, 0.71, 0.74, 0.72, 0.69, 0.71, 0.72]	[0.74, 0.76, 0.71, 0.74, 0.73, 0.73, 0.74, 0.73, 0.69, 0.75]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit3=1024	False
56	142	[0.71, 0.72, 0.73, 0.72, 0.71, 0.74, 0.72, 0.69, 0.71, 0.72]	[0.73, 0.72, 0.72, 0.73, 0.73, 0.73, 0.73, 0.74, 0.73, 0.72]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=random_normal,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
56	163	[0.71, 0.72, 0.73, 0.72, 0.71, 0.74, 0.72, 0.69, 0.71, 0.72]	[0.75, 0.72, 0.7, 0.73, 0.73, 0.73, 0.73, 0.72, 0.72, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=2048	False
56	129	[0.71, 0.72, 0.73, 0.72, 0.71, 0.74, 0.72, 0.69, 0.71, 0.72]	[0.74, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72, 0.73, 0.73, 0.71]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_normal,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
54	237	[0.72, 0.73, 0.7, 0.7, 0.71, 0.72, 0.71, 0.69, 0.73, 0.71]	[0.73, 0.74, 0.73, 0.74, 0.74, 0.74, 0.73, 0.74, 0.74, 0.74]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit3=1024	False
54	233	[0.72, 0.73, 0.7, 0.7, 0.71, 0.72, 0.71, 0.69, 0.73, 0.71]	[0.73, 0.74, 0.71, 0.73, 0.73, 0.73, 0.73, 0.75, 0.74, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=binary_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
54	241	[0.72, 0.73, 0.7, 0.7, 0.71, 0.72, 0.71, 0.69, 0.73, 0.71]	[0.73, 0.72, 0.73, 0.73, 0.72, 0.73, 0.71, 0.72, 0.74, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
54	236	[0.72, 0.73, 0.7, 0.7, 0.71, 0.72, 0.71, 0.69, 0.73, 0.71]	[0.74, 0.72, 0.71, 0.73, 0.72, 0.72, 0.73, 0.72, 0.72, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit3=1024	False
54	189	[0.72, 0.73, 0.7, 0.7, 0.71, 0.72, 0.71, 0.69, 0.73, 0.71]	[0.72, 0.71, 0.73, 0.72, 0.71, 0.71, 0.73, 0.73, 0.73, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=random_normal,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
64	303	[0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7]	[0.76, 0.76, 0.75, 0.75, 0.75, 0.75, 0.74, 0.75, 0.75, 0.75]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	True
64	296	[0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7]	[0.75, 0.73, 0.74, 0.74, 0.76, 0.76, 0.74, 0.74, 0.74, 0.74]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
64	297	[0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7]	[0.74, 0.74, 0.72, 0.73, 0.73, 0.73, 0.74, 0.75, 0.74, 0.72]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=512,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
64	286	[0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7]	[0.71, 0.74, 0.72, 0.73, 0.72, 0.73, 0.72, 0.72, 0.73, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=mean_squared_logarithmic_error,lr=0.001,optimizer=adam,unit3=1024	False
64	280	[0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7]	[0.73, 0.73, 0.74, 0.73, 0.72, 0.72, 0.72, 0.72, 0.71, 0.72]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=2,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
57	341	[0.71, 0.7, 0.73, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.71]	[0.72, 0.73, 0.71, 0.73, 0.7, 0.72, 0.71, 0.72, 0.71, 0.73]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=2,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
57	342	[0.71, 0.7, 0.73, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.71]	[0.69, 0.72, 0.72, 0.72, 0.72, 0.71, 0.72, 0.73, 0.71, 0.72]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=2048	False
57	309	[0.71, 0.7, 0.73, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.71]	[0.72, 0.72, 0.71, 0.7, 0.7, 0.73, 0.71, 0.72, 0.72, 0.71]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=random_normal,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
57	323	[0.71, 0.7, 0.73, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.71]	[0.71, 0.72, 0.71, 0.73, 0.71, 0.72, 0.7, 0.72, 0.7, 0.71]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=glorot_normal,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
57	307	[0.71, 0.7, 0.73, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.71]	[0.71, 0.72, 0.72, 0.69, 0.72, 0.71, 0.72, 0.71, 0.72, 0.7]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=256,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=he_normal,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
123	415	[0.73, 0.73, 0.73, 0.74, 0.75, 0.73, 0.73, 0.72, 0.74, 0.75]	[0.76, 0.74, 0.76, 0.75, 0.75, 0.75, 0.74, 0.74, 0.75, 0.75]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit3=1024	False
123	411	[0.73, 0.73, 0.73, 0.74, 0.75, 0.73, 0.73, 0.72, 0.74, 0.75]	[0.75, 0.75, 0.73, 0.74, 0.75, 0.75, 0.76, 0.75, 0.75, 0.74]	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit3=1024	act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=64,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=binary_crossentropy,lr=0.001,optimizer=adam,unit3=1024	False
