trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.epochs,config.unit1,config.layer1
d84c0128,0.05593752861022949,0.05679157003760338,189.42725443840027,True,,,1.0,-0.05593752861022949,e6e4267230ec443aaa285324c9f4484f,2022-09-07_14-56-48,1662562608.0,189.42725443840027,35006.0,b430368dd22d,172.17.0.2,189.42725443840027,0.0,1.0,0.005812168121337891,"1_act1=relu,act2=exponential,act3=relu,act4=linear,batch_size=128,bi1=initialiser_const,bi2=initialiser_const,bi3=initialiser_const,bi4=zeros,epochs=50,ki1=initialiser_normal,ki2=initialiser_normal,ki3=initialiser_xavier,ki4=glorot_uniform,layer1=1,loss=angle_loss_fn,lr=0.0100,optimizer=sgd,unit1=500",<function angle_loss_fn at 0x7f5d69ac8c10>,128.0,sgd,0.01,relu,exponential,relu,linear,<tensorflow.python.keras.initializers.initializers_v2.RandomNormal object at 0x7f5d69b5c8e0>,<tensorflow.python.keras.initializers.initializers_v2.RandomNormal object at 0x7f5d69b5c8e0>,<tensorflow.python.keras.initializers.initializers_v2.GlorotNormal object at 0x7f5d69b5cb80>,glorot_uniform,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f5d69ad76d0>,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f5d69ad76d0>,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f5d69ad76d0>,zeros,50.0,500.0,1.0
db4e4764,0.2817977964878082,0.28026294708251953,2101.002785682678,True,,,1.0,-0.2817977964878082,5ed6c916d4414077b206b98fcfab353e,2022-09-07_15-31-54,1662564714.0,2101.002785682678,37096.0,b430368dd22d,172.17.0.2,2101.002785682678,0.0,1.0,0.005373954772949219,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=99,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=250",mean_squared_error,16.0,sgd,9.999999974752427e-07,elu,elu,elu,elu,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,99.0,250.0,0.0
4cab9dbc,,,,,,,,,c5e79fcb91d141e8943cc8852bc3a5eb,2022-09-07_15-32-00,1662564720.0,,28282.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,relu,relu,relu,relu,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,19.0,500.0,1.0
34322846,0.2817973494529724,0.28026002645492554,1757.786593914032,True,,,1.0,-0.2817973494529724,8420dc6e66b744449163f66ddb6a1dfc,2022-09-07_16-01-25,1662566485.0,1757.786593914032,28705.0,b430368dd22d,172.17.0.2,1757.786593914032,0.0,1.0,0.005617618560791016,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,act4=hard_sigmoid,batch_size=32,bi1=random_normal,bi2=random_normal,bi3=he_normal,bi4=random_normal,epochs=125,ki1=he_normal,ki2=he_normal,ki3=he_normal,ki4=glorot_uniform,layer1=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=250",mean_squared_logarithmic_error,32.0,adagrad,7.5,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,he_normal,he_normal,he_normal,glorot_uniform,random_normal,random_normal,he_normal,random_normal,125.0,250.0,2.0
38f6d3f4,1.749634861946106,1.7504076957702637,202.09539461135864,True,,,1.0,-1.749634861946106,51794d9347aa457aaac2fc8b07dbae3a,2022-09-07_16-04-53,1662566693.0,202.09539461135864,13912.0,b430368dd22d,172.17.0.2,202.09539461135864,0.0,1.0,0.005078792572021484,"5_act1=selu,act2=selu,act3=hard_sigmoid,act4=selu,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=random_normal,bi4=glorot_uniform,epochs=79,ki1=random_normal,ki2=random_normal,ki3=random_normal,ki4=random_normal,layer1=0,loss=binary_crossentropy,lr=2.5000,optimizer=adam,unit1=1000",binary_crossentropy,256.0,adam,2.5000007152557373,selu,selu,hard_sigmoid,selu,random_normal,random_normal,random_normal,random_normal,he_normal,he_normal,random_normal,glorot_uniform,79.0,1000.0,0.0
56ea7b1e,0.00447513721883297,0.004475175868719816,243.03521919250488,True,,,1.0,-0.00447513721883297,ced710094c1c42b08ce3fd14aff2cc5d,2022-09-07_16-09-01,1662566941.0,243.03521919250488,16172.0,b430368dd22d,172.17.0.2,243.03521919250488,0.0,1.0,0.004570484161376953,"6_act1=softsign,act2=softmax,act3=softsign,act4=exponential,batch_size=128,bi1=truncated_normal,bi2=glorot_normal,bi3=truncated_normal,bi4=he_normal,epochs=50,ki1=lecun_normal,ki2=glorot_normal,ki3=lecun_normal,ki4=random_uniform,layer1=2,loss=hinge,lr=3.7500,optimizer=adamax,unit1=1000",hinge,128.0,adamax,3.750000476837158,softsign,softmax,softsign,exponential,lecun_normal,glorot_normal,lecun_normal,random_uniform,truncated_normal,glorot_normal,truncated_normal,he_normal,50.0,1000.0,2.0
cf6a835e,,,,,,,,,2ea5badf92964d1cac1dc84125703a5c,2022-09-07_16-09-06,1662566946.0,,23182.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,32.0,adagrad,8.75,exponential,tanh,exponential,softsign,truncated_normal,constant,truncated_normal,he_normal,lecun_normal,constant,lecun_normal,random_uniform,62.0,500.0,1.0
6345027a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
