trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.epochs,config.unit1,config.layer1
458f9804,0.12382958829402924,0.12565135955810547,212.23878407478333,True,,,1.0,-0.12382958829402924,b32cbcf9e2bf47a48c612137bcb9918f,2022-09-14_16-17-49,1663172269.0,212.23878407478333,19498.0,83e87206dee1,172.17.0.2,212.23878407478333,0.0,1.0,0.005130767822265625,"1_act1=relu,act2=relu,act3=relu,act4=linear,batch_size=128,bi1=initialiser_const,bi2=initialiser_const,bi3=initialiser_const,bi4=zeros,epochs=50,ki1=initialiser_normal,ki2=initialiser_normal,ki3=initialiser_xavier,ki4=glorot_uniform,layer1=1,loss=angle_loss_fn,lr=0.0100,optimizer=sgd,unit1=500",<function angle_loss_fn at 0x7f41cf597ea0>,128.0,sgd,0.01,relu,relu,relu,linear,<tensorflow.python.keras.initializers.initializers_v2.RandomNormal object at 0x7f41cc2022e8>,<tensorflow.python.keras.initializers.initializers_v2.RandomNormal object at 0x7f41cc2022e8>,<tensorflow.python.keras.initializers.initializers_v2.GlorotNormal object at 0x7f41cc202400>,glorot_uniform,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f41cc202518>,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f41cc202518>,<tensorflow.python.keras.initializers.initializers_v2.Constant object at 0x7f41cc202518>,zeros,50.0,500.0,1.0
487d473c,0.2817977964878082,0.28026291728019714,2269.1045393943787,True,,,1.0,-0.2817977964878082,dd701874a98648ab931a5e9c78bb28ae,2022-09-14_16-55-43,1663174543.0,2269.1045393943787,20125.0,83e87206dee1,172.17.0.2,2269.1045393943787,0.0,1.0,0.005354166030883789,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=99,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=250",mean_squared_error,16.0,sgd,9.999999974752427e-07,elu,elu,elu,elu,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,99.0,250.0,0.0
c70efa46,,,,,,,,,4b20c158f6b24e9eb00026aa6c4f68dd,2022-09-14_16-55-48,1663174548.0,,27411.0,83e87206dee1,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,relu,relu,relu,relu,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,19.0,500.0,1.0
156e8300,,,,,,,,,4d5488cca9654fd3896eee9422642cb9,2022-09-14_16-55-58,1663174558.0,,27597.0,83e87206dee1,172.17.0.2,,,,,,mean_squared_logarithmic_error,32.0,adagrad,7.5,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,he_normal,he_normal,he_normal,glorot_uniform,random_normal,random_normal,he_normal,random_normal,125.0,250.0,2.0
17fd8b02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
