trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.ki1,config.bi1,config.act2,config.ki2,config.bi2,config.act3,config.ki3,config.bi3,config.act4,config.ki4,config.bi4,config.act5,config.ki5,config.bi5,config.act6,config.ki6,config.bi6,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
51dee_00000,0.4776250123977661,0.4675000011920929,14.402090549468994,True,,,1.0,e7a21210396d4679aa9f42f9b75175a2,2022-09-10_20-08-41,1662840521.0,14.402090549468994,6365.0,83e87206dee1,172.17.0.3,14.402090549468994,0.0,1.0,0.0054874420166015625,0,sparse_categorical_crossentropy,64.0,adam,0.001,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,softmax,glorot_uniform,zeros,1.0,256.0,128.0,1.0,1.0
51dee_00001,,,,,,,,c89282db02c74303a3fdb0e63f69d86b,2022-09-10_20-08-46,1662840526.0,,6580.0,83e87206dee1,172.17.0.3,,,,,,poisson,64.0,rmsprop,0.873272305369819,softmax,ones,orthogonal,softplus,random_uniform,random_uniform,softmax,glorot_uniform,ones,linear,he_normal,truncated_normal,softmax,random_normal,random_uniform,linear,he_normal,he_uniform,1.0,128.0,128.0,0.0,2.0
51dee_00002,,,,,,,,f0c936f98a234f80ae0b19e1df1717a9,2022-09-10_20-08-55,1662840535.0,,6763.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,256.0,adagrad,0.35509941509742127,selu,he_normal,orthogonal,softplus,ones,truncated_normal,softmax,glorot_normal,he_uniform,selu,constant,constant,softmax,glorot_uniform,random_uniform,relu,lecun_normal,random_normal,1.0,128.0,256.0,1.0,1.0
51dee_00003,0.1016250029206276,0.09350000321865082,18.080295085906982,True,,,1.0,8c60616adb974c79a668d6863928e39a,2022-09-10_20-09-22,1662840562.0,18.080295085906982,6964.0,83e87206dee1,172.17.0.3,18.080295085906982,0.0,1.0,0.005200862884521484,"3_act1=exponential,act2=softsign,act3=hard_sigmoid,act4=selu,act5=selu,act6=softplus,batch_size=32,bi1=constant,bi2=lecun_normal,bi3=glorot_normal,bi4=truncated_normal,bi5=lecun_normal,bi6=lecun_uniform,epochs=1,ki1=truncated_normal,ki2=orthogonal,ki3=constant,ki4=orthogonal,ki5=zeros,ki6=lecun_uniform,layer1=0,layer2=2,loss=mean_absolute_error,lr=6.5866,optimizer=adagrad,unit1=256,unit2=64",mean_absolute_error,32.0,adagrad,6.586642580887652,exponential,truncated_normal,constant,softsign,orthogonal,lecun_normal,hard_sigmoid,constant,glorot_normal,selu,orthogonal,truncated_normal,selu,zeros,lecun_normal,softplus,lecun_uniform,lecun_uniform,1.0,256.0,64.0,0.0,2.0
51dee_00004,0.10112500190734863,0.09549999982118607,12.604305028915405,True,,,1.0,2440e0802d6e40de9c4032b3e6dc7083,2022-09-10_20-09-40,1662840580.0,12.604305028915405,7540.0,83e87206dee1,172.17.0.3,12.604305028915405,0.0,1.0,0.004965305328369141,"4_act1=sigmoid,act2=exponential,act3=tanh,act4=hard_sigmoid,act5=selu,act6=linear,batch_size=512,bi1=truncated_normal,bi2=he_uniform,bi3=he_normal,bi4=he_normal,bi5=random_uniform,bi6=random_uniform,epochs=1,ki1=he_normal,ki2=lecun_uniform,ki3=he_uniform,ki4=lecun_uniform,ki5=glorot_normal,ki6=zeros,layer1=2,layer2=0,loss=mean_squared_logarithmic_error,lr=5.2526,optimizer=adam,unit1=128,unit2=128",mean_squared_logarithmic_error,512.0,adam,5.252604338915576,sigmoid,he_normal,truncated_normal,exponential,lecun_uniform,he_uniform,tanh,he_uniform,he_normal,hard_sigmoid,lecun_uniform,he_normal,selu,glorot_normal,random_uniform,linear,zeros,random_uniform,1.0,128.0,128.0,2.0,0.0
51dee_00005,,,,,,,,294e708c97ee43759c4f0bd015030781,2022-09-10_20-09-46,1662840586.0,,7801.0,83e87206dee1,172.17.0.3,,,,,,mean_absolute_error,16.0,nadam,0.8923933910652923,hard_sigmoid,he_normal,constant,softmax,ones,orthogonal,softplus,constant,truncated_normal,softsign,zeros,he_uniform,sigmoid,truncated_normal,he_uniform,relu,lecun_uniform,ones,1.0,128.0,128.0,0.0,1.0
51dee_00006,0.09862499684095383,0.1054999977350235,20.192030668258667,True,,,1.0,d8ddfb62d8784426a404fe67bd1df5c6,2022-09-10_20-10-17,1662840617.0,20.192030668258667,7998.0,83e87206dee1,172.17.0.3,20.192030668258667,0.0,1.0,0.0055141448974609375,"6_act1=sigmoid,act2=relu,act3=elu,act4=exponential,act5=relu,act6=relu,batch_size=32,bi1=lecun_normal,bi2=random_uniform,bi3=ones,bi4=lecun_normal,bi5=lecun_normal,bi6=he_normal,epochs=1,ki1=zeros,ki2=zeros,ki3=he_normal,ki4=glorot_uniform,ki5=zeros,ki6=truncated_normal,layer1=0,layer2=2,loss=binary_crossentropy,lr=2.6484,optimizer=nadam,unit1=128,unit2=256",binary_crossentropy,32.0,nadam,2.6484365150808906,sigmoid,zeros,lecun_normal,relu,zeros,random_uniform,elu,he_normal,ones,exponential,glorot_uniform,lecun_normal,relu,zeros,lecun_normal,relu,truncated_normal,he_normal,1.0,128.0,256.0,0.0,2.0
51dee_00007,0.1054999977350235,0.09950000047683716,11.83145785331726,True,,,1.0,978cc9f101964e968f0dacf4d9cd664e,2022-09-10_20-10-34,1662840634.0,11.83145785331726,8217.0,83e87206dee1,172.17.0.3,11.83145785331726,0.0,1.0,0.005831480026245117,"7_act1=linear,act2=elu,act3=relu,act4=softmax,act5=linear,act6=softmax,batch_size=512,bi1=he_uniform,bi2=constant,bi3=constant,bi4=random_normal,bi5=orthogonal,bi6=glorot_normal,epochs=1,ki1=he_normal,ki2=ones,ki3=glorot_uniform,ki4=lecun_uniform,ki5=he_normal,ki6=he_normal,layer1=1,layer2=0,loss=mean_squared_logarithmic_error,lr=7.5048,optimizer=adadelta,unit1=512,unit2=64",mean_squared_logarithmic_error,512.0,adadelta,7.504827156486932,linear,he_normal,he_uniform,elu,ones,constant,relu,glorot_uniform,constant,softmax,lecun_uniform,random_normal,linear,he_normal,orthogonal,softmax,he_normal,glorot_normal,1.0,512.0,64.0,1.0,0.0
51dee_00008,,,,,,,,d7e3c240608a4af39fb0ce9162b870ed,2022-09-10_20-10-39,1662840639.0,,8432.0,83e87206dee1,172.17.0.3,,,,,,categorical_crossentropy,512.0,adadelta,1.4996894632183932,softmax,he_uniform,zeros,tanh,random_normal,random_normal,exponential,constant,glorot_normal,exponential,random_uniform,he_uniform,exponential,he_uniform,random_uniform,elu,glorot_uniform,lecun_uniform,1.0,512.0,256.0,2.0,1.0
51dee_00009,,,,,,,,0092d3a0e6c640428b461fc2d393f476,2022-09-10_20-10-50,1662840650.0,,8629.0,83e87206dee1,172.17.0.3,,,,,,sparse_categorical_crossentropy,128.0,sgd,2.0188949367197493,hard_sigmoid,constant,truncated_normal,relu,he_uniform,lecun_normal,selu,lecun_uniform,orthogonal,hard_sigmoid,lecun_normal,truncated_normal,softplus,ones,constant,tanh,lecun_uniform,he_uniform,1.0,256.0,64.0,2.0,1.0
