trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.ki1,config.bi1,config.act2,config.ki2,config.bi2,config.act3,config.ki3,config.bi3,config.act4,config.ki4,config.bi4,config.act5,config.ki5,config.bi5,config.act6,config.ki6,config.bi6,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
d2213_00000,0.6311249732971191,0.625,131.29176449775696,True,,,1.0,93d8c281e27b451d9e6d6392518b7508,2022-09-10_21-25-48,1662845148.0,131.29176449775696,3630.0,83e87206dee1,172.17.0.3,131.29176449775696,0.0,1.0,0.004777193069458008,0,sparse_categorical_crossentropy,64.0,adam,0.001,relu,glorot_uniform,zeros,hard_sigmoid,glorot_uniform,zeros,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,relu,glorot_uniform,zeros,softmax,glorot_uniform,zeros,50.0,256.0,128.0,1.0,1.0
d2213_00001,0.1016250029206276,0.09350000321865082,69.84820914268494,True,,,1.0,0070c42380d44a03993e0166942fce4b,2022-09-10_21-27-03,1662845223.0,69.84820914268494,4120.0,83e87206dee1,172.17.0.3,69.84820914268494,0.0,1.0,0.0043752193450927734,"1_act1=elu,act2=softsign,act3=elu,act4=linear,act5=selu,act6=exponential,batch_size=512,bi1=he_uniform,bi2=random_uniform,bi3=glorot_normal,bi4=ones,bi5=lecun_normal,bi6=constant,epochs=83,ki1=glorot_uniform,ki2=lecun_normal,ki3=lecun_normal,ki4=constant,ki5=truncated_normal,ki6=constant,layer1=0,layer2=1,loss=squared_hinge,lr=7.7790,optimizer=adagrad,unit1=512,unit2=64",squared_hinge,512.0,adagrad,7.778951339880822,elu,glorot_uniform,he_uniform,softsign,lecun_normal,random_uniform,elu,lecun_normal,glorot_normal,linear,constant,ones,selu,truncated_normal,lecun_normal,exponential,constant,constant,83.0,512.0,64.0,0.0,1.0
d2213_00002,0.1016250029206276,0.09350000321865082,106.75883507728577,True,,,1.0,085f0845cdc64a4eb9b799699bb9f826,2022-09-10_21-28-55,1662845335.0,106.75883507728577,4559.0,83e87206dee1,172.17.0.3,106.75883507728577,0.0,1.0,0.005455493927001953,"2_act1=selu,act2=softsign,act3=elu,act4=selu,act5=tanh,act6=hard_sigmoid,batch_size=128,bi1=lecun_normal,bi2=ones,bi3=random_normal,bi4=constant,bi5=orthogonal,bi6=constant,epochs=64,ki1=lecun_uniform,ki2=lecun_uniform,ki3=lecun_uniform,ki4=orthogonal,ki5=lecun_uniform,ki6=random_uniform,layer1=2,layer2=0,loss=mean_absolute_percentage_error,lr=7.5189,optimizer=adagrad,unit1=128,unit2=128",mean_absolute_percentage_error,128.0,adagrad,7.518853388119262,selu,lecun_uniform,lecun_normal,softsign,lecun_uniform,ones,elu,lecun_uniform,random_normal,selu,orthogonal,constant,tanh,lecun_uniform,orthogonal,hard_sigmoid,random_uniform,constant,64.0,128.0,128.0,2.0,0.0
d2213_00003,0.1016250029206276,0.09350000321865082,306.5153806209564,True,,,1.0,0765046d8e56487880906cac1b6d44c4,2022-09-10_21-34-07,1662845647.0,306.5153806209564,5138.0,83e87206dee1,172.17.0.3,306.5153806209564,0.0,1.0,0.005202770233154297,"3_act1=softplus,act2=linear,act3=elu,act4=exponential,act5=selu,act6=tanh,batch_size=16,bi1=random_normal,bi2=random_normal,bi3=random_normal,bi4=constant,bi5=ones,bi6=he_uniform,epochs=18,ki1=he_normal,ki2=lecun_uniform,ki3=constant,ki4=glorot_normal,ki5=zeros,ki6=ones,layer1=1,layer2=2,loss=sparse_categorical_crossentropy,lr=6.4554,optimizer=nadam,unit1=512,unit2=256",sparse_categorical_crossentropy,16.0,nadam,6.455437978046891,softplus,he_normal,random_normal,linear,lecun_uniform,random_normal,elu,constant,random_normal,exponential,glorot_normal,constant,selu,zeros,ones,tanh,ones,he_uniform,18.0,512.0,256.0,1.0,2.0
d2213_00004,,,,,,,,ea69cd40aec24dd19d5b7e5f2d7516c4,2022-09-10_21-34-12,1662845652.0,,6795.0,83e87206dee1,172.17.0.3,,,,,,categorical_crossentropy,128.0,adamax,3.51832391670667,softplus,truncated_normal,random_normal,softmax,orthogonal,glorot_uniform,relu,orthogonal,truncated_normal,sigmoid,ones,glorot_normal,relu,he_normal,random_normal,linear,lecun_normal,orthogonal,18.0,256.0,256.0,0.0,1.0
d2213_00005,,,,,,,,ef38b44421b34df9b6f840c53d237e44,2022-09-10_21-34-21,1662845661.0,,6979.0,83e87206dee1,172.17.0.3,,,,,,categorical_crossentropy,32.0,adagrad,3.717863632258298,linear,glorot_uniform,random_uniform,linear,ones,ones,linear,truncated_normal,truncated_normal,tanh,he_uniform,glorot_normal,softplus,glorot_uniform,random_normal,elu,random_uniform,lecun_uniform,83.0,512.0,64.0,2.0,2.0
d2213_00006,,,,,,,,42ebad296067408790487abd49c19569,2022-09-10_21-34-32,1662845672.0,,7163.0,83e87206dee1,172.17.0.3,,,,,,categorical_crossentropy,16.0,adam,7.446544482236436,selu,he_normal,glorot_uniform,selu,glorot_normal,orthogonal,relu,truncated_normal,orthogonal,linear,constant,constant,softsign,glorot_normal,zeros,sigmoid,constant,orthogonal,107.0,256.0,128.0,1.0,0.0
d2213_00007,,,,,,,,ea26c63fe057452196ee09371d7f7bfb,2022-09-10_21-34-42,1662845682.0,,7347.0,83e87206dee1,172.17.0.3,,,,,,mean_absolute_error,32.0,adadelta,7.916592137754938,relu,zeros,ones,elu,ones,glorot_normal,linear,lecun_uniform,lecun_uniform,softplus,he_normal,orthogonal,hard_sigmoid,ones,zeros,tanh,ones,glorot_uniform,138.0,128.0,128.0,2.0,1.0
d2213_00008,,,,,,,,9c348c3a830949cbb463667fdbda276a,2022-09-10_21-34-52,1662845692.0,,7529.0,83e87206dee1,172.17.0.3,,,,,,mean_squared_error,16.0,adamax,6.168462290076884,elu,orthogonal,orthogonal,exponential,orthogonal,glorot_normal,linear,he_normal,lecun_uniform,exponential,constant,orthogonal,hard_sigmoid,ones,lecun_normal,elu,zeros,zeros,64.0,256.0,256.0,1.0,0.0
d2213_00009,0.09987500309944153,0.10050000250339508,71.58322429656982,True,,,1.0,e356681457814859982d6ea3e1850730,2022-09-10_21-36-14,1662845774.0,71.58322429656982,7714.0,83e87206dee1,172.17.0.3,71.58322429656982,0.0,1.0,0.004892587661743164,"9_act1=softsign,act2=tanh,act3=selu,act4=elu,act5=softsign,act6=linear,batch_size=512,bi1=he_uniform,bi2=constant,bi3=lecun_normal,bi4=zeros,bi5=lecun_uniform,bi6=zeros,epochs=83,ki1=ones,ki2=lecun_uniform,ki3=constant,ki4=truncated_normal,ki5=lecun_uniform,ki6=lecun_uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=6.2037,optimizer=adam,unit1=512,unit2=64",mean_absolute_error,512.0,adam,6.2037164858286475,softsign,ones,he_uniform,tanh,lecun_uniform,constant,selu,constant,lecun_normal,elu,truncated_normal,zeros,softsign,lecun_uniform,lecun_uniform,linear,lecun_uniform,zeros,83.0,512.0,64.0,1.0,1.0
